url,title,rating,reviews,initial_price,final_price,currency,image,seller_name,breadcrumb,product_specifications,product_description,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,colors,variations,color,returns_and_warranty,is_super_seller,promotions,brand,product_variation,lazmall,domain,number_sold,gmv
"https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s14288476736.html","HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER","4.6",15,"0","43000","IDR","[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]","dewi05588","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]","Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah",0.96,"100%","100%","7578640280_ID-14288476736","7578640280","null","[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","Tidak Ada Merk","[{""name"":""HANDEL"",""value"":""lojel peach""}]",false,"https://www.lazada.co.id",56,2408000
"https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s14521834361.html","HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER","4.6",15,"0","43000","IDR","[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]","dewi05588","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]","Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah",0.96,"100%","100%","7578640280_ID-14521834361","7578640280","null","[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","Tidak Ada Merk","[{""name"":""HANDEL"",""value"":""lojel grey""}]",false,"https://www.lazada.co.id",56,2408000
"https://www.lazada.co.id/products/transistor-md1803dfx-bodi-besar-super-original-baru-i6870220823-s13019496532.html","TRANSISTOR MD1803DFX BODI BESAR SUPER ORIGINAL  BARU","5.0",21,"0","15000","IDR","[""https://img.lazcdn.com/g/ff/kf/S8c26a0c3aa54470abd992d443b9b6a19i.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S8c26a0c3aa54470abd992d443b9b6a19i.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sb6dd8f488e5d4f9c84ba585ef6380fbdf.jpg_120x120q80.jpg_.webp""]","YUDIANA YUDI SPERPAT ELEKTRONIK","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""6870220823_ID-13019496532""},{""name"":""TV Resolution"",""value"":""HD (720p)""},{""name"":""Ukuran Layar (Inci)"",""value"":""21 inci""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","TR. transistor horizontal tv polytron d5024 body besar. transistor horisontal tv polytron 29 inch. transistor horisontal 1803dhi. tv poliyron 43 inch android. transistor md2009dfx",0.96,"100%","100%","6870220823_ID-13019496532","6870220823","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",57,855000
"https://www.lazada.co.id/products/transistor-tr-tt2140-new-original-i6872610872-s13613652704.html","TRANSISTOR TR TT2140 NEW ORIGINAL","4.6",17,"0","12500","IDR","[""https://img.lazcdn.com/g/ff/kf/S61d4cb6ecd434d06955d507d836f9ce8r.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S61d4cb6ecd434d06955d507d836f9ce8r.jpg_80x80q80.jpg_.webp""]","YUDIANA YUDI SPERPAT ELEKTRONIK","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""6872610872_ID-13613652704""},{""name"":""TV Resolution"",""value"":""HD (720p)""},{""name"":""Ukuran Layar (Inci)"",""value"":""21 inch""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","TR. mesin tv polytron u slim 21 inch. mesin tv polytron u slim 21 in. tv 40 inch terbaru digital",0.96,"100%","100%","6872610872_ID-13613652704","6872610872","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",73,912500
"https://www.lazada.co.id/products/transistor-tr-d5024-original-new-bodi-kecil-i6872618914-s13568330854.html","TRANSISTOR TR D5024 ORIGINAL NEW ( BODI KECIL)","4.8",45,"0","10000","IDR","[""https://img.lazcdn.com/g/ff/kf/Sa1acfdfeabad474691a9987f22062159h.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sa1acfdfeabad474691a9987f22062159h.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S2d0cd705ce23483ab29f3d86f8e2a7cc2.jpg_120x120q80.jpg_.webp""]","YUDIANA YUDI SPERPAT ELEKTRONIK","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""6872618914_ID-13568330854""},{""name"":""TV Resolution"",""value"":""HD (720p)""},{""name"":""Ukuran Layar (Inci)"",""value"":""21 inci""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","TR. transistor horisontal tv polytron 29 inch. transistor horizontal tv polytron d5024. transistor horisontal tv cabutan d5024. transistor horisontal tv lg slim. mesin tv tabung digital 29 inch",0.96,"100%","100%","6872618914_ID-13568330854","6872618914","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",202,2020000
"https://www.lazada.co.id/products/transistor-tr-d2499-new-original-super-i6870226939-s13613624499.html","TRANSISTOR TR D2499 NEW ORIGINAL SUPER","4.8",21,"0","12000","IDR","[""https://img.lazcdn.com/g/ff/kf/S0383a385235f4876b8f37af9ef6279956.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S0383a385235f4876b8f37af9ef6279956.jpg_120x120q80.jpg_.webp""]","YUDIANA YUDI SPERPAT ELEKTRONIK","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""6870226939_ID-13613624499""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Ukuran Layar (Inci)"",""value"":""21 inci""},{""name"":""TV Resolution"",""value"":""HD (720p)""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","TR. tv tabung polytron 24 inch slim. bahagia elektronik jatinegara. tv lg 42 inch terbaru digital. tv tabung digital murah 32 in. mesin tv samsung 29 inch slim",0.96,"100%","100%","6870226939_ID-13613624499","6870226939","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",73,876000
"https://www.lazada.co.id/products/gacun-4-kabel-lcdled-mk4-130wat-50-original-gacun-i7128214936-s13433212293.html","GACUN 4 KABEL LCD/LED MK4 130WAT (50"") ORIGINAL GACUN","5.0",6,"0","50000","IDR","[""https://img.lazcdn.com/g/ff/kf/Sec8d7b9e4195403f921e3e9397abf3f0r.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sec8d7b9e4195403f921e3e9397abf3f0r.jpg_120x120q80.jpg_.webp""]","YUDIANA YUDI SPERPAT ELEKTRONIK","[""Televisi & Video"",""Televisi Digital""]","[{""name"":""Merek"",""value"":""TR""},{""name"":""SKU"",""value"":""7128214936_ID-13433212293""},{""name"":""Fitur TV"",""value"":""Televisi Digital""},{""name"":""Ukuran Layar (Inci)"",""value"":""50inci""},{""name"":""TV Resolution"",""value"":""HD Penuh (1080p)""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]","TR. gacun 3 kabel tv led 32 inch. gacun tv tabung 29 inch. gacun tikon vgh tv led. coca smart tv 43 inch. gacun tv 21 tabung",0.96,"100%","100%","7128214936_ID-13433212293","7128214936","null","[]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","TR","[]",false,"https://www.lazada.co.id",17,850000
"https://www.lazada.co.id/products/tinta-printer-hp-original-682-hitam-black-twin-pack-cartridge-asli-official-i2984200288-s13976190075.html","Tinta Printer HP Original 682 Hitam Black / Twin Pack / Cartridge Asli Official","4.9",298,"0","307000","IDR","[""https://img.lazcdn.com/g/p/b11b52ef6600ea06f4ca55feb78356fe.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b11b52ef6600ea06f4ca55feb78356fe.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a4be95f3af19315ae5f9050f9fda2a80.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fbc36a3a86ff9c6dfbb5824f7f7e429b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7db3205fcce4f9504bc01ed226b213f6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bc9dfd49c838b7e6198b25e5c2ba2ec6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d330e64ad481b07b2ab3a435e1bd499f.jpg_120x120q80.jpg_.webp""]","HP","[""Pencetak & Monitor"",""Tinta Printer"",""Kartrid Tinta""]","[{""name"":""Merek"",""value"":""HP""},{""name"":""SKU"",""value"":""2984200288_ID-13976190075""},{""name"":""Gtin"",""value"":""0195161167195""},{""name"":""Model"",""value"":""HP 682""},{""name"":""Tipe Garansi"",""value"":""Garansi Produsen Lokal""}]","HP. catridge printer hp deskjet f2410. cartridge hp ink tank 315 hitam. cartridge hp ink tank 315 warna. tinta hp ink tank 315 original. catrid printer hp deskjet 2775. Dapatkan pencetakan volume tinggi tanpa kekacauan. Hindari masalah seperti kebocoran, teks hilang, gelembung, dan hasil cetak daur ulang-dan mengandalkan kartrid tinta asli HP dan printer yang dirancang bersama-sama untuk hasil yang konsisten. Dapatkan kualitas yang Anda harapkan dari HP. Kartrid tinta HP asli memberikan dokumen sehari-hari berkualitas tinggi yang cepat kering dan sulit pudar selama beberapa dekade. Hasil print sampai dengan ratusan halaman. Dapatkan pencetakan volume tinggi tanpa kekacauan. Hindari masalah seperti kebocoran, teks hilang, gelembung, dan hasil cetak daur ulang-dan mengandalkan kartrid tinta asli HP dan printer yang dirancang bersama-sama untuk hasil yang konsisten. Dapatkan kualitas yang Anda harapkan dari HP. Kartrid tinta HP asli memberikan dokumen sehari-hari berkualitas tinggi yang c",0.96,"100%","100%","2984200288_ID-13976190075","2984200288","[""Hitam"",""1 Hitam + 1 Hitam""]","[{""name"":""Warna"",""variations"":[""Hitam"",""1 Hitam + 1 Hitam""]}]","1 Hitam + 1 Hitam","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","HP","[{""name"":""Warna"",""value"":""1 Hitam + 1 Hitam""}]",true,"https://www.lazada.co.id",856,262792000
"https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s13990362202.html","HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER","4.6",15,"0","43000","IDR","[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]","dewi05588","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]","Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah",0.96,"100%","100%","7578640280_ID-13990362202","7578640280","null","[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","Tidak Ada Merk","[{""name"":""HANDEL"",""value"":""lojel orange""}]",false,"https://www.lazada.co.id",56,2408000
"https://www.lazada.co.id/products/as-roda-baut-roda-koperrivet-tas-besi-roda-koper-i8112404633-s14504162571.html","AS RODA, BAUT RODA KOPER,RIVET TAS, BESI RODA KOPER","5.0",1,"0","2500","IDR","[""https://img.lazcdn.com/g/p/1d4a0fada06e8bd8a6d9fea41d313109.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1d4a0fada06e8bd8a6d9fea41d313109.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c449f6b6279f4d1db588d4b8e9d3f450.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e77166bc264fe33ce54c2dd92e1dc51e.jpg_120x120q80.jpg_.webp""]","dewi05588","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""8112404633_ID-14560344859""}]","Tidak Ada Merk. tas sekolah model koper anak sd. baut roda traktor quick g 1000. baut roda untuk sekuter anak. troli koper polo pengganti. baut roda mobil kunci 19",0.96,"100%","100%","8112404633_ID-14504162571","8112404633","null","[{""name"":""AS"",""variations"":[""RODA 3,2CM"",""RODA 3,9CM"",""RODA 4,5CM"",""RODA 4,7CM"",""RODA 5CM"",""RODA 3,5CM""]}]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","Tidak Ada Merk","[{""name"":""AS"",""value"":""RODA 4,7CM""}]",false,"https://www.lazada.co.id",12,30000
"https://www.lazada.co.id/products/tas-travel-anak-travel-bag-koper-selempang-winnie-the-pooh-ukuran-besar-wiwa-i406786698-s449414575.html","Tas Travel Anak - Travel Bag Koper Selempang Winnie the Pooh Ukuran Besar - WIWA","4.9",298,"100000","69000","IDR","[""https://img.lazcdn.com/g/p/c76359e60ee563d9d6c0a811f1b9ffa8.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c76359e60ee563d9d6c0a811f1b9ffa8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/65517fca621871244788dce1dda9b419.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/51fac22a08d6ddd97b57d91e85894db2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7930c449a9a41105561ac94d23b57012.jpg_120x120q80.jpg_.webp""]","WIWA","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""406786698_ID-449414575""},{""name"":""Bahan"",""value"":""Kulit""},{""name"":""Ukuran koper"",""value"":""16 - 19 inci""},{""name"":""Model"",""value"":""travelbag""},{""name"":""Opsi Pengiriman Instant"",""value"":""ya""}]","Travel bag / tas travel anak Ukuran 40X26X15cm Bahan anvas mix spon tebal antiair Dilengkapi tali selempang panjang Dobel resleting sehingga bisa dipasang gembok. Di bagian dalam dilengapi kantong jaring lengkap dengan resleting. Bagian bawah dilengkapi kaki penyangga agar tas tdk langsg menyentuh tanah atau lantai. Mampu memuat kurang lebihnya 10pcs baju buat bepergian2-3hari. Cocok untuk traveling, mudik, renang atau buat piknik. Untuk Tali selempang dan tenteng bisa berwarna merah atau hitam sesuai stok yg ada. Travel bag / tas travel anakUkuran 40X26X15cmBahan anvas mix spon tebal antiairDilengkapi tali selempang panjangDobel resleting sehingga bisa dipasang gembok.Di bagian dalam dilengapi kantong jaring lengkap dengan resleting.Bagian bawah dilengkapi kaki penyangga agar tas tdk langsg menyentuh tanah atau lantai.Mampu memuat kurang lebihnya 10pcs baju buat bepergian2-3hari.Cocok untuk traveling, mudik, renang atau buat piknik.Untuk Tali selempang dan tenteng bisa berwarna merah atau hitam sesuai stok yg ada.",0.99,"100%","","406786698_ID-449414575","406786698","[""Multi Warna""]","[{""name"":""Warna"",""variations"":[""Multi Warna""]}]","Multi Warna","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[""Belanja Rp50.000""]","No Brand","[{""name"":""Warna"",""value"":""Multi Warna""}]",false,"https://www.lazada.co.id",939,64791000
"https://www.lazada.co.id/products/trunki-ride-on-luggage-tas-koper-duduk-anak-i7950320981-s14363222334.html","Trunki Ride on Luggage - Tas Koper Duduk Anak","0",0,"0","999000","IDR","[""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/66cb57f80a79b6ff3d8085957be4dbaf.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8c0ebd1278fb63f7e11fbd1c59ccc2fe.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a233d33cb61c3e27508ddb09afe78d05.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3ecd722a256d600c02f38730ba933949.jpg_120x120q80.jpg_.webp""]","Early Learning Centre","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""elc""},{""name"":""SKU"",""value"":""7950320981_ID-14363222336""}]","Trunki Ride on Luggage-Tas Koper Duduk Anak",0.91,"100%","","7950320981_ID-14363222334","7950320981","[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]","[{""name"":""Color"",""variations"":[""Trixie"",""Tipu Tiger"",""Flossi Flamingo"",""Bernard Bee"",""Rocco Race Care"",""Police Car"",""Boris Bus"",""Pedro Pirate"",""Harley Ladybug""]}]","Trixie","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","elc","[{""name"":""Color"",""value"":""Trixie""}]",true,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s13990362198.html","HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER","4.6",15,"0","43000","IDR","[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]","dewi05588","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]","Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah",0.96,"100%","100%","7578640280_ID-13990362198","7578640280","null","[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]","","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","Tidak Ada Merk","[{""name"":""HANDEL"",""value"":""lojel biru tosca""}]",false,"https://www.lazada.co.id",56,2408000
"https://www.lazada.co.id/products/troli-roda-3-sekolah-sd-smp-troli-lipat-bahan-pvc-import-serbaguna-i8169340043-s14572608696.html","TROLI RODA 3 SEKOLAH SD SMP TROLI LIPAT BAHAN PVC IMPORT SERBAGUNA","0",0,"430000","219900","IDR","[""https://img.lazcdn.com/g/p/755b79d1007dd9df066ab44f085aaa17.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/755b79d1007dd9df066ab44f085aaa17.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/46eca87386f1ca9cad8eb37694a27bf1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fee01d3053ff2500beab722c07efd3fa.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3cf5baf46a0e648856b288bfc6be6aa6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3460f47296e8ed630fb9b0e9a84cd678.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/096868195df15e228621c268d8155142.jpg_120x120q80.jpg_.webp""]","Butterbeer.Shop","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""8169340043_ID-14572608697""},{""name"":""Bahan"",""value"":""PVC & Plastik""}]","DETAIL TROLI 3 RODA SD SMPBAHAN : PVCSIZE DAPAT DIATUR SENDIRI : DARI 43 CM,66CM, 90CMDAPAT DILIPATGAGANG TROLLY STAINLESSMEMPUNYAI 3 RODA PUTAR MOHON UNTUK MEMBUAT VIDEO SAAT UNBOXING KARENA KAMI HANYA MENERIMA KOMPLAIN JIKA ADA VIDEO UNBOXING..---------------------------MOHON MEMPERHATIKAN VARIASI TAS YG MAU KALIAN BELI DAN DESKRIPSI BAHAN MASING2 KODE, BARANG AKAN DICEK SEBELUM DIKIRIM!",0.94,"100%","","8169340043_ID-14572608696","8169340043","[""Hitam"",""PINK""]","[{""name"":""Warna"",""variations"":[""Hitam"",""PINK""]}]","Hitam","[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",false,"[]","No Brand","[{""name"":""Warna"",""value"":""Hitam""}]",false,"https://www.lazada.co.id",0,0
"https://www.lazada.co.id/products/bontoy-strap-leather-cream-i516720033-s707610891.html","Bontoy Strap Leather Cream","0",0,"0","100000","IDR","[""https://img.lazcdn.com/g/p/92c4654fef66864f7d05435e92bee8b5.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/92c4654fef66864f7d05435e92bee8b5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/03289efd8e4acbdc686009183eb7534e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cd3f61916180da99455f0abccd0618a4.jpg_120x120q80.jpg_.webp""]","Friggia","[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Bontoy""},{""name"":""SKU"",""value"":""516720033_ID-707610891""},{""name"":""Model"",""value"":""Strap Leather""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""}]","Strap dari bahan synthetic leather untuk dipasangkan dengan Bontoy Traveller. Kulit merupakan bahan yang kuat dan tahan lama, sehingga cocok untuk menemani aktivitas Bontoy bila dibawa berpergian. Bila si Kecil sudah lelah untuk mengayuh atau menarik sendiri kopernya, Anda bisa membantunya dengan menarik melalui tali tambahan ini. Strap ini terbuat dari 2 bagian, dimana 1 bagian dapat dipanjangkan maupun dipendekkan sesuai kebutuhan si pengguna. Bagian tali yang pendek memudahkan melepaskan bagian yang panjang bila sedang tidak digunakan. Ayo lengkapi Bontoy Traveller Anda dengan strap ini","","","","516720033_ID-707610891","516720033","[""Krim""]","[{""name"":""Warna"",""variations"":[""Krim""]}]","Krim","[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",true,"[]","Bontoy","[{""name"":""Warna"",""value"":""Krim""}]",true,"https://www.lazada.co.id",0,0
